source_task,arm,L,T,zeta,lam,N_c,R_index,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_unweighted_mean,gess_final,ess_cum_final,n_distinct_anc_final,brentq_fallbacks,result_path,exact_compatible
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,53,6.0,systematic,30301053,ok,2023.64,408,0.2776876328400274,0.2776876328400274,1.2490393159786828,1011.8648903504801,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00149.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,54,6.0,systematic,30301054,ok,2077.18,408,0.34727190941002717,0.34727190941002717,1.0748694566485364,1011.8592784823687,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00150.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,55,6.0,systematic,30301055,ok,1983.52,408,0.3237764069484672,0.3237764069484672,2.2499216822229373,1013.120757594696,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00151.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,56,6.0,systematic,30301056,ok,1985.44,408,0.32909370141054917,0.32909370141054917,1.3143245350373398,1012.4498254805363,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00152.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,57,6.0,systematic,30301057,ok,2053.72,408,0.3239744590802125,0.3239744590802125,1.3681979978914185,1012.0010332844759,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00153.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,58,6.0,systematic,30301058,ok,2048.87,408,0.36745764847465473,0.36745764847465473,1.980769884657088,1012.1789547074446,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00154.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,59,6.0,systematic,30301059,ok,2053.79,408,0.37657696264219115,0.37657696264219115,1.0,1012.6705197837772,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00155.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,60,6.0,systematic,30301060,ok,2063.47,408,0.3619191827188093,0.3619191827188093,1.0,1013.7027538873267,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00156.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,61,6.0,systematic,30301061,ok,2033.14,408,0.32837288261015773,0.32837288261015773,1.0,1011.9147393516686,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00157.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,62,6.0,systematic,30301062,ok,2055.57,408,0.3608725218064724,0.3608725218064724,2.007896964149621,1012.246069423643,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00158.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,63,6.0,systematic,30301063,ok,2059.52,408,0.31682655226443657,0.31682655226443657,2.2008840678876824,1011.77268402321,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00159.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,64,6.0,systematic,30301064,ok,2032.69,408,0.39312453477496845,0.39312453477496845,1.5596985842503428,1013.1204222297604,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00160.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,65,6.0,systematic,30301065,ok,2057.52,408,0.36335521740386456,0.36335521740386456,2.192967119379949,1012.1608117392494,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00161.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,66,6.0,systematic,30301066,ok,2026.91,408,0.3187186689990389,0.3187186689990389,2.6008284346553565,1012.7527321592352,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00162.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,67,6.0,systematic,30301067,ok,2060.25,408,0.4183160098156997,0.4183160098156997,2.0262573092634892,1012.5744129857592,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00163.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,68,6.0,systematic,30301068,ok,2165.61,408,0.30223351255381886,0.30223351255381886,1.0,1011.9413309727684,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00164.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,69,6.0,systematic,30301069,ok,2042.78,408,0.365739508330036,0.365739508330036,1.6573717269873585,1011.3315606928552,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00165.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,70,6.0,systematic,30301070,ok,2033.72,408,0.3317142415961688,0.3317142415961688,1.0,1012.3654418918712,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00166.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,71,6.0,systematic,30301071,ok,2054.55,408,0.35681232788252126,0.35681232788252126,1.0,1012.0882230096088,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00167.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,72,6.0,systematic,30301072,ok,2078.61,408,0.32864795015041126,0.32864795015041126,1.395448121305358,1012.8950076702122,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00168.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,73,6.0,systematic,30301073,ok,2073.13,408,0.36536252430969096,0.36536252430969096,2.7238287216466994,1012.2027142095825,6,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00169.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,74,6.0,systematic,30301074,ok,2044.32,408,0.3439218563305816,0.3439218563305816,1.0,1011.8059025083268,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00170.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,75,6.0,systematic,30301075,ok,2048.47,408,0.3495233300397361,0.3495233300397361,1.0,1013.507603720137,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00171.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,76,6.0,systematic,30301076,ok,2035.97,408,0.3553101256335194,0.3553101256335194,2.5256058847048735,1012.0060201466831,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00172.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,77,6.0,systematic,30301077,ok,2060.15,408,0.3866091390381059,0.3866091390381059,1.2824013717092309,1012.3159401023192,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00173.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,78,6.0,systematic,30301078,ok,2057.21,408,0.37378908180980736,0.37378908180980736,1.531962142750699,1013.0806044120823,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00174.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,79,6.0,systematic,30301079,ok,2058.86,408,0.3652782221486802,0.3652782221486802,1.8097305880119432,1012.5658617708679,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00175.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,80,6.0,systematic,30301080,ok,2048.57,408,0.36044715782202125,0.36044715782202125,2.784278529816307,1012.0980539605907,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00176.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,81,6.0,systematic,30301081,ok,2068.32,408,0.35082258983772435,0.35082258983772435,1.0058765408412873,1012.1593440015099,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00177.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,82,6.0,systematic,30301082,ok,2066.34,408,0.31215731104979516,0.31215731104979516,1.0378344138169942,1011.8654175001773,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00178.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,83,6.0,systematic,30301083,ok,2069.06,408,0.32686487193957936,0.32686487193957936,1.3062038003602545,1012.1679718180227,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00179.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,84,6.0,systematic,30301084,ok,2034.14,408,0.39276184894061095,0.39276184894061095,2.574544668856774,1012.2435394953345,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00180.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,85,6.0,systematic,30301085,ok,2054.1,408,0.38642650404286655,0.38642650404286655,1.0137653262279835,1012.692339535327,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00181.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,86,6.0,systematic,30301086,ok,2048.17,408,0.33974586143669827,0.33974586143669827,1.7249777093429932,1011.9214199742903,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00182.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,87,6.0,systematic,30301087,ok,2056.94,408,0.35604300730420824,0.35604300730420824,1.0,1013.1024754171758,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00183.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,88,6.0,systematic,30301088,ok,2085.99,408,0.3706909537248625,0.3706909537248625,1.4432540163185306,1012.7877794375702,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00184.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,89,6.0,systematic,30301089,ok,2045.02,408,0.3721490330173115,0.3721490330173115,1.2975241790985677,1012.720863420843,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00185.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,90,6.0,systematic,30301090,ok,2066.78,408,0.3265147959298037,0.3265147959298037,1.0,1012.3440940216074,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00186.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,91,6.0,systematic,30301091,ok,2051.27,408,0.3454795087305236,0.3454795087305236,1.7329256804772843,1011.8598250668585,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00187.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,92,6.0,systematic,30301092,ok,2090.93,408,0.3293160894217518,0.3293160894217518,1.0,1011.8043246138571,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00188.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,93,6.0,systematic,30301093,ok,2077.55,408,0.3302701731974892,0.3302701731974892,2.1816608132625377,1011.6529501948297,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00189.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,94,6.0,systematic,30301094,ok,2052.08,408,0.3120423329099547,0.3120423329099547,1.2983435402030148,1012.5747643028532,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00190.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3032,1024,95,6.0,systematic,30301095,ok,2064.24,408,0.4256511245685895,0.4256511245685895,1.516751768330609,1012.6376433991488,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00191.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,0,6.0,systematic,30302000,ok,2071.51,421,0.3034998722381036,0.3034998722381036,2.010021584361114,1012.1898059638814,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00192.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,1,6.0,systematic,30302001,ok,2104.72,421,0.37459119864241597,0.37459119864241597,1.5874767232374003,1011.6464870968556,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00193.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,2,6.0,systematic,30302002,ok,1871.43,421,0.3438203303466313,0.3438203303466313,1.4913823265869235,1013.1940144402885,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00194.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,3,6.0,systematic,30302003,ok,1806.52,421,0.3168103086611548,0.3168103086611548,3.471324337566376,1011.2486696716331,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00195.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,4,6.0,systematic,30302004,ok,1793.21,421,0.28431066656637505,0.28431066656637505,1.0917367194674252,1013.6912849509159,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00196.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,5,6.0,systematic,30302005,ok,2094.24,421,0.29736965939058846,0.29736965939058846,1.2684090452723282,1012.1379396973467,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00197.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,6,6.0,systematic,30302006,ok,2048.79,421,0.2998475536512008,0.2998475536512008,1.7119943574404723,1012.2565701591637,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00198.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,7,6.0,systematic,30302007,ok,2068.26,421,0.3971918913347875,0.3971918913347875,1.4797061405117986,1012.7038989597819,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00199.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,8,6.0,systematic,30302008,ok,1779.9,421,0.28951072454384424,0.28951072454384424,1.1773075126648223,1012.5332149466254,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00200.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,9,6.0,systematic,30302009,ok,2097.56,421,0.3324680718130929,0.3324680718130929,1.3605678028779407,1012.3601435373143,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00201.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,10,6.0,systematic,30302010,ok,2080.48,421,0.2903411606766358,0.2903411606766358,1.8959397104132614,1013.2440458895741,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00202.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,11,6.0,systematic,30302011,ok,2088.97,421,0.299429141994648,0.299429141994648,1.0,1011.884985189441,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00203.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,12,6.0,systematic,30302012,ok,2073.73,421,0.3195849696915327,0.3195849696915327,1.0,1012.0910159480073,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00204.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,13,6.0,systematic,30302013,ok,2058.77,421,0.2989158133408791,0.2989158133408791,1.6273694862013415,1012.9995986882295,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00205.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,14,6.0,systematic,30302014,ok,2077.04,421,0.259439072379538,0.259439072379538,1.0,1013.0915012770067,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00206.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,15,6.0,systematic,30302015,ok,2082.85,421,0.2622295926822526,0.2622295926822526,2.1597946850450467,1012.1523748926561,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00207.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,16,6.0,systematic,30302016,ok,2090.87,421,0.3115928539862093,0.3115928539862093,1.2848054735975376,1012.0436006573943,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00208.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,17,6.0,systematic,30302017,ok,2082.75,421,0.331494388385391,0.331494388385391,1.0,1012.5350864115338,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00209.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,18,6.0,systematic,30302018,ok,2074.36,421,0.34810339616774255,0.34810339616774255,1.6930648307219345,1011.5273102138888,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00210.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,19,6.0,systematic,30302019,ok,2071.46,421,0.31023289098337037,0.31023289098337037,1.1415432851419614,1012.047592990425,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00211.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,20,6.0,systematic,30302020,ok,2082.09,421,0.3205378525369011,0.3205378525369011,2.52990793105445,1012.5099008170695,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00212.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,21,6.0,systematic,30302021,ok,2090.92,421,0.28329846291183347,0.28329846291183347,1.0,1012.0414565612466,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00213.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,22,6.0,systematic,30302022,ok,2073.27,421,0.2691871447505566,0.2691871447505566,1.9779974345431224,1012.0681061125306,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00214.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,23,6.0,systematic,30302023,ok,2074.1,421,0.34943169403832114,0.34943169403832114,1.0,1011.9270353633336,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00215.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,24,6.0,systematic,30302024,ok,2071.97,421,0.28683243331220676,0.28683243331220676,1.9207502930832356,1012.2626391288964,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00216.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,25,6.0,systematic,30302025,ok,2078.3,421,0.2953672690723984,0.2953672690723984,2.114584635737016,1012.5410136916682,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00217.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,26,6.0,systematic,30302026,ok,2071.18,421,0.31052219766713685,0.31052219766713685,1.487194179301346,1012.0452501505293,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00218.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,27,6.0,systematic,30302027,ok,2082.98,421,0.29972347238555647,0.29972347238555647,1.0,1011.6017297424576,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00219.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,28,6.0,systematic,30302028,ok,1795.19,421,0.32921722870069264,0.32921722870069264,2.511258531912346,1010.7285628755064,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00220.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,29,6.0,systematic,30302029,ok,1811.42,421,0.30923130575046653,0.30923130575046653,1.0,1012.7796334041304,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00221.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,30,6.0,systematic,30302030,ok,2096.43,421,0.3369768714724779,0.3369768714724779,1.0,1011.7480934103708,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00222.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,31,6.0,systematic,30302031,ok,2073.03,421,0.2866451540989198,0.2866451540989198,1.0,1012.0743941897433,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00223.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,32,6.0,systematic,30302032,ok,2074.05,421,0.3180866015268624,0.3180866015268624,1.6652363241361567,1011.7175673483249,4,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00224.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,33,6.0,systematic,30302033,ok,2098.16,421,0.28994196828966384,0.28994196828966384,1.150400224687544,1011.947592585523,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00225.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,34,6.0,systematic,30302034,ok,2102.16,421,0.33394592505271437,0.33394592505271437,1.6792853505184027,1011.9411918767713,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00226.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,35,6.0,systematic,30302035,ok,2064.4,421,0.29755658331987744,0.29755658331987744,1.043891017115187,1012.751327590911,2,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00227.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,36,6.0,systematic,30302036,ok,2076.13,421,0.33425399573578035,0.33425399573578035,1.0,1011.761066211499,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00228.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,37,6.0,systematic,30302037,ok,2102.23,421,0.3213850867088781,0.3213850867088781,1.0,1012.9179269478099,1,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00229.json,yes
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,64,64.0,0.35,0.3132,1024,38,6.0,systematic,30302038,ok,2073.99,421,0.273833514091771,0.273833514091771,1.4697754216975552,1012.6977250491043,3,0,research/tasks/active/TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00230.json,yes
