source_task,source_arm,source_file,L,T,zeta,lam,N_c,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_within_var,n_nonfinite,n_distinct_anc_final,gess_final,ess_cum_final,ess_frac_mean,brentq_fallbacks
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00052.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102004,ok,589.22,191,0.6615730431587608,0.10020589660372152,0,8,1.884281006170865,1008.7306324322404,0.9858384289671738,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00053.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102005,ok,590.7,191,0.6800295434150072,0.09444904841709562,0,4,3.3151521666276738,1010.0150516416958,0.985544611092503,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00054.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102006,ok,591.84,191,0.6572439637640691,0.07925715534918996,0,6,2.745322686215473,1008.4023528953204,0.9855954054472121,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00055.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102007,ok,595.53,191,0.6303303459621694,0.08425759723316291,0,10,2.7727195803012354,1009.7288671803601,0.9859074950252648,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00056.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102008,ok,595.95,191,0.6733562055404153,0.0901114983796459,0,7,2.577557090533664,1008.2633890013271,0.9859108122752327,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00057.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102009,ok,601.14,191,0.7300134752409329,0.09588690694644597,0,6,3.4124668866628918,1009.6663463735495,0.9856982607443573,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00058.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102010,ok,596.04,191,0.6450748543393351,0.07305122333982592,0,8,2.8760100275923355,1010.4878956860426,0.9857591682465441,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00059.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102011,ok,591.24,191,0.6618679535652826,0.09690261021153755,0,4,1.6660724216279772,1010.767467938606,0.9853760912699543,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00060.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102012,ok,590.49,191,0.6727639038259914,0.08505030567739481,0,7,1.5480106883977738,1008.7354877241158,0.9856049899635573,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00061.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102013,ok,596.78,191,0.6618530417365042,0.09016609878331173,0,9,4.700911870455218,1009.7475111878449,0.9860266812707971,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00062.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102014,ok,616.89,191,0.6561813624769386,0.09113637848511147,0,7,2.710479243137052,1010.2908179826877,0.9855249402060988,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00063.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102015,ok,618.68,191,0.6811654258344195,0.110684831093589,0,6,4.1756638366332695,1008.7861373066407,0.9858628753208686,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00064.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102016,ok,587.74,191,0.6995340530867249,0.09976739731830885,0,5,3.552231120506254,1010.1200995683031,0.9858525457835509,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00065.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102017,ok,583.14,191,0.6725011570474861,0.09139390784448266,0,7,3.052658546242169,1009.6808783335076,0.9858141183284747,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00066.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102018,ok,594.24,191,0.7390866566797945,0.09604184075625301,0,3,2.2963160868441683,1010.8455834645106,0.9857214584670229,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00067.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102019,ok,594.66,191,0.6678808661084759,0.08766752857950383,0,13,4.197191667867493,1008.4309627636396,0.9860810790429784,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00068.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102020,ok,592.88,191,0.7039022379852197,0.09935621051259895,0,4,1.1968105626713479,1010.2797930451869,0.985718719760497,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00069.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102021,ok,589.91,191,0.692798064691206,0.10309508110861108,0,7,2.84847793370604,1009.5150510782138,0.9856568449541857,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00070.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102022,ok,585.79,191,0.6801172814971881,0.10956305302004592,0,6,1.9357706707231523,1009.2784591473351,0.9855452854815283,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00071.json,48,48.0,0.35,0.2532,1024,6.0,systematic,31102023,ok,593.6,191,0.748780727623241,0.1133442966394169,0,7,1.9692603554740906,1010.2883897331793,0.9858340227977469,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00072.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103000,ok,614.55,198,0.667011244717644,0.09021413744985536,0,8,5.108227132779922,1010.0219744821981,0.985708642469516,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00073.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103001,ok,607.75,198,0.6238608144096465,0.08392557035588842,0,6,1.9791473201814984,1009.1633698575595,0.9855623608161102,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00074.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103002,ok,610.52,198,0.6313188884620926,0.08111975084626111,0,5,2.81616363450806,1009.6040725558748,0.9857511877618464,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00075.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103003,ok,603.05,198,0.6128294043331926,0.07673404734424351,0,5,1.4905004363857592,1009.5120189545523,0.9849837341282396,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00076.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103004,ok,611.15,198,0.6601679073421192,0.07690155346645322,0,9,3.239164952211493,1009.831371674508,0.9857455605738195,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00077.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103005,ok,607.47,198,0.6453158113263701,0.08919911927271339,0,5,2.305363181060676,1009.0336739279205,0.9858730117720359,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00078.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103006,ok,609.83,198,0.6457726060897286,0.10225522270243428,0,6,2.673683781082349,1009.956182678105,0.9855571946244672,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00079.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103007,ok,616.92,198,0.6258942596479344,0.08441487765791036,0,9,2.511030010440913,1009.3209744691994,0.9857124352345704,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00080.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103008,ok,599.89,198,0.6390377464983654,0.07405022070025424,0,7,4.888192735138361,1009.8420770372533,0.9858649717920507,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00081.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103009,ok,602.2,198,0.6676565852170574,0.09237382117076738,0,6,3.5003872346107623,1009.3603808280105,0.9857610405389133,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00082.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103010,ok,606.87,198,0.629177724268027,0.07122237092798826,0,6,1.6411694734865085,1010.2224235440543,0.9857170381872526,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00083.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103011,ok,611.03,198,0.667400698933162,0.09282499713319736,0,3,1.3745506980402438,1008.6121181894412,0.9857421430989869,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00084.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103012,ok,613.59,198,0.6864027311693279,0.09736813076850587,0,7,2.9179472052627773,1009.9760722605924,0.9859433521243185,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00085.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103013,ok,614.18,198,0.6766135562963975,0.08309194493824582,0,9,2.798620674929806,1009.7738184214556,0.9858392051330779,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00086.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103014,ok,608.64,198,0.6373898281318148,0.09780912769190685,0,8,3.077927414904484,1009.4550316252931,0.9855102481416049,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00087.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103015,ok,606.38,198,0.6380530815899956,0.07477740232209992,0,5,2.234178644632607,1009.7676226014089,0.9853672302423157,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00088.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103016,ok,602.96,198,0.6279281209556643,0.07754897972251026,0,5,3.0868252015048836,1009.9346007455263,0.9855327519464044,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00089.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103017,ok,601.7,198,0.612142782980899,0.08113130541144874,0,5,1.977758664916331,1010.0008026671335,0.9855146464596533,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00090.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103018,ok,608.22,198,0.6252184714573641,0.098061274742735,0,8,2.9373357760335255,1008.4760824430464,0.9856170648873039,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00091.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103019,ok,610.4,198,0.6235064855833614,0.09670111430885452,0,6,1.9903876086708934,1011.2684904706553,0.9855161077221977,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00092.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103020,ok,617.5,198,0.6282130971002355,0.06548349246317332,0,7,4.196553352596992,1010.0022471089471,0.9855835928452432,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00093.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103021,ok,591.67,198,0.6485002261268326,0.08398442966369823,0,6,3.5961369622475856,1009.6527691017416,0.9854402374188169,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00094.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103022,ok,598.37,198,0.6896967826883238,0.08895720497128395,0,3,1.1282605280543678,1009.6397817788039,0.9855835990904342,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00095.json,48,48.0,0.35,0.2632,1024,6.0,systematic,31103023,ok,602.42,198,0.6464930702073955,0.07927032432201128,0,6,2.2337598152621734,1008.7204266803303,0.9857694580514743,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00096.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104000,ok,617.44,206,0.6188443444361627,0.08489451333600374,0,6,3.971487656518676,1009.3562227805897,0.9858522669121309,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00097.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104001,ok,607.82,206,0.6022150833602093,0.07458111285325936,0,7,1.8845925728889958,1008.6866033888728,0.985733755250836,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00098.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104002,ok,610.51,206,0.5812552462376248,0.06913155791821886,0,9,3.164404314262779,1009.9059413818416,0.985819344367121,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00099.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104003,ok,608.62,206,0.5895059089914771,0.0628300512705019,0,3,1.281815070167718,1009.7685002080935,0.9855612398111975,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00100.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104004,ok,605.35,206,0.5885808502758489,0.07927020694703571,0,6,3.418452109278216,1010.3002784148786,0.985704000936487,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00101.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104005,ok,606.94,206,0.616415071769836,0.07452760265651855,0,3,1.8580769544276972,1009.7478212858056,0.985635978803386,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00102.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104006,ok,615.19,206,0.5741787938967711,0.07777957386193807,0,6,3.770147343290451,1008.9490198640262,0.9854637755102748,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00103.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104007,ok,598.49,206,0.5633685572753027,0.06329126112765629,0,8,2.854681774375337,1008.977463284486,0.9858112383992361,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00104.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104008,ok,604.45,206,0.6332548182212361,0.07378131474358825,0,7,5.401912298054731,1009.1337746730168,0.9857764924337614,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00105.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104009,ok,603.24,206,0.5868222267447535,0.07179379795952656,0,8,2.8385923118570657,1010.1293293191678,0.9854326706807,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00106.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104010,ok,601.58,206,0.5722122468616918,0.07188132291555237,0,7,3.9930844865535913,1009.8187029953705,0.9853772071879986,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00107.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104011,ok,658.56,206,0.6260477166348767,0.07325584230966613,0,9,2.57251084375184,1009.3199261363775,0.9855127198568288,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00108.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104012,ok,610.32,206,0.577648136973544,0.0644351008428093,0,7,3.0359715562967597,1010.6181743294371,0.9858461388181873,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00109.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104013,ok,598.3,206,0.6130460235993005,0.07011912453427589,0,7,3.934353402021627,1009.4378284372425,0.9853972855714246,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00110.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104014,ok,595.96,206,0.6549231604250105,0.0885546036611148,0,8,5.0535731498081855,1010.4881828636013,0.9855837473394075,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00111.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104015,ok,607.58,206,0.5877656183631539,0.08127622163846959,0,7,2.4205020244410282,1009.6862968987914,0.9855767131701593,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00112.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104016,ok,611.42,206,0.5828991023653138,0.07540944392341688,0,7,1.907563116934149,1010.3160256538923,0.9855627708712363,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00113.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104017,ok,599.92,206,0.6360234073461484,0.07131992809053816,0,6,1.7578102473664095,1009.1452881607681,0.9858701329113211,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00114.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104018,ok,595.73,206,0.5865438566048212,0.08880448179576178,0,8,6.434244759707427,1009.7797145633325,0.9855547142374939,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00115.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104019,ok,659.71,206,0.5597560950553326,0.06684814578899213,0,5,3.087879662404514,1010.0115820570973,0.9850105518091299,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00116.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104020,ok,605.12,206,0.6532651822961554,0.08050805009371718,0,7,3.3732105747392667,1009.6654419414792,0.985789441860945,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00117.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104021,ok,601.66,206,0.6377617849097618,0.06281657420260717,0,7,5.138416002665804,1009.5418914358423,0.9859318003077434,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00118.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104022,ok,609.78,206,0.6414541779836647,0.08768144203094952,0,6,2.620797904513394,1009.669375808308,0.985458425919481,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00119.json,48,48.0,0.35,0.2732,1024,6.0,systematic,31104023,ok,613.56,206,0.6225556940933044,0.06796978080844522,0,6,1.9553791873969701,1009.1680013930368,0.9856218983289704,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00120.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105000,ok,612.23,213,0.5725276104427139,0.06636159275922571,0,8,2.583450362420605,1008.59226531867,0.9854428295336872,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00121.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105001,ok,679.79,213,0.5884375518548143,0.07316996531036846,0,6,1.4292163255514725,1010.2857067023365,0.9853982814612009,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00122.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105002,ok,612.23,213,0.56061201331217,0.07078038845764474,0,8,2.8606005052406442,1008.8196548476062,0.9856328726781786,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00123.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105003,ok,616.54,213,0.5771235848162776,0.0824501933349172,0,9,3.6885064829992755,1010.5089036270092,0.9856483651710303,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00124.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105004,ok,680.74,213,0.5747575631048577,0.06333162148276489,0,6,3.301208308934182,1008.62182446988,0.9852446874082005,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00125.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105005,ok,613.98,213,0.5412739082167933,0.05602499683147895,0,7,1.8976827688053337,1009.7906485443467,0.9854051625254175,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00126.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105006,ok,619.03,213,0.5483826875539644,0.07487493226725195,0,7,2.7899828648665905,1009.5840636657423,0.9852606041027292,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00127.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105007,ok,619.84,213,0.5656040248981118,0.059675943202806336,0,4,1.2442254797960022,1008.9378747344614,0.9851853406484042,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00128.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105008,ok,636.29,213,0.5574077161485743,0.05823744757823098,0,9,4.535049477544806,1009.8645732118939,0.9853969426691402,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00129.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105009,ok,635.84,213,0.5671406551992346,0.0876307160362213,0,6,1.9922406095035434,1008.8146921946965,0.9855024475040766,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00130.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105010,ok,636.56,213,0.5803438740302825,0.06785661389371543,0,6,3.91061252498732,1009.9315014775387,0.9854549208035044,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00131.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105011,ok,577.16,213,0.5228263839861157,0.06945462084630102,0,4,2.1999144015239884,1009.2243786042,0.9855004065229083,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00132.json,48,48.0,0.35,0.2832,1024,6.0,systematic,31105012,ok,568.55,213,0.5520458367471798,0.063165792624978,0,6,4.420305373116711,1010.5973686181342,0.9852676275580177,0
